_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000015246;94542;Бензиновый генератор 2,2 кВт, 230В, 4-х такт., 15 л, ручной стартер СИБРТЕХ БС-2500 94542;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;СИБРТЕХ;"Бензиновый генератор 2,2 кВт, 230В, 4-х такт., 15 л, ручной стартер СИБРТЕХ БС-2500 94542 представляет собой надежный автономный источник электроэнергии, который можно использовать в бытовых условиях, для поддержания питания в небольшой мастерской или на дачном участке.
Объемный топливный бак обеспечивает продолжительную работу.";"Характеристики|Вес нетто, кг|36,8
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|2,2
Характеристики|Емкость топливного бака, л|15
Характеристики|Мощность номинальная при 220 В, кВт|2
Характеристики|Альтернатор|синхронный
Характеристики|Модель двигателя|Сибртех
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Вид топлива|бензин
Характеристики|Двигатель|четырехтактный
Характеристики|Мощность максимальная при 220 В, кВт|2.2
Характеристики|Номинальный ток, А|16
Характеристики|Эл. выходы 380/220/12, шт|2
Характеристики|Объем двигателя, см?|196
Характеристики|Мощность двигателя|6.5 л. с.
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Расход топлива, л/ч|1,2
Характеристики|Уровень шума, дБ|95
Характеристики|Тип двигателя|4-х тактный
Характеристики|Степень защиты|IP23
Характеристики|Сила тока розеток 380/220/12, А|230В/16А
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744210.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744211.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744212.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744213.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744214.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744215.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744216.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744217.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744218.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744219.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744220.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744221.jpg,catalog/goods/stroitelnyj-instrument/generatory/1576051/1200x800/52744222.jpg;1;benzinovyj-generator-22-kvt-230v-4-h-takt-15-l-ruchnoj-starter-sibrteh-bs-2500-94542
00000019576;94544;Бензиновый генератор 3,2 кВт, 230В, 4-х такт., 15 л, ручной стартер СИБРТЕХ БС-3500 94544;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;СИБРТЕХ;"Бензиновый генератор 3,2 кВт, 230В, 4-х такт., 15 л, ручной стартер СИБРТЕХ БС-3500 94544 представляет собой надежный автономный источник электроэнергии, который можно использовать в бытовых условиях, для поддержания питания в небольшой мастерской или на дачном участке.
Встроенный вольтметр обеспечивает полноценный контроль за напряжением сети.";"Характеристики|Вес нетто, кг|38,8
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|3,2
Характеристики|Емкость топливного бака, л|15
Характеристики|Мощность номинальная при 220 В, кВт|2,8
Характеристики|Альтернатор|синхронный
Характеристики|Модель двигателя|Сибртех
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Обмотка альтернатора двигателя|алюминий
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|605х440х440
Характеристики|Вид топлива|бензин
Характеристики|Двигатель|четырехтактный
Характеристики|Объем масляного бака, л|0.6
Характеристики|Мощность максимальная при 220 В, кВт|3.2
Характеристики|Номинальный ток, А|16
Характеристики|Эл. выходы 380/220/12, шт|-/2/-
Характеристики|Объем двигателя, см?|210
Характеристики|Мощность двигателя|7 л. с.
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Расход топлива, л/ч|1,3
Характеристики|Уровень шума, дБ|95
Характеристики|Тип двигателя|4-х тактный
Характеристики|Степень защиты|IP23
Характеристики|Сила тока розеток 380/220/12, А|-/16/-
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719712.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719713.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719714.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719715.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719716.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719717.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719718.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719719.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719720.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719721.jpg,catalog/goods/stroitelnyj-instrument/generatory/1571048/1200x800/52719722.jpg;1;benzinovyj-generator-32-kvt-230v-4-h-takt-15-l-ruchnoj-starter-sibrteh-bs-3500-94544
00000019525;94549;Бензиновый генератор СИБРТЕХ БС-8000Э, 6,6 кВт, 230В, 4-х такт., 25 л, электростартер 94549;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;СИБРТЕХ;"Бензиновый генератор СИБРТЕХ БС-8000Э, 6,6 кВт, 230В, 4-х такт., 25 л, электростартер 94549 обладает небольшими размерами и высокой производительностью. Благодаря наличию автоматического контроля напряжения устройство работает стабильно.
Наличие аккумулятора существенно упрощает работу с генератором и продлевает срок его службы за счет уменьшения стартовых нагрузок.";"Характеристики|Вес нетто, кг|79,5
Характеристики|Напряжение, В|220
Характеристики|Стартер|электростартер
Характеристики|Max мощность, кВт|6,6
Характеристики|Емкость топливного бака, л|25
Характеристики|Мощность номинальная при 220 В, кВт|6
Характеристики|Альтернатор|синхронный
Характеристики|Модель двигателя|15 л.с.
Характеристики|Автозапуск (АВР)|нет
Характеристики|Класс товара|Бытовой
Характеристики|Дисплей|да
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|690 x 525 x 550
Характеристики|Вид топлива|бензин
Характеристики|Двигатель|ручной
Характеристики|Объем масляного бака, л|1.10
Характеристики|Мощность максимальная при 220 В, кВт|6.6
Характеристики|Номинальный ток, А|16/32
Характеристики|Эл. выходы 380/220/12, шт|-/2/-
Характеристики|Объем двигателя, см?|420
Характеристики|Мощность двигателя|15 л. с.
Характеристики|Аккумулятор в комплекте|да
Характеристики|Расход топлива, л/ч|3
Характеристики|Уровень шума, дБ|95
Характеристики|Тип двигателя|4-х тактный
Характеристики|Степень защиты|IP23
Характеристики|Сила тока розеток 380/220/12, А|230
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649839.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649840.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649841.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649842.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649843.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649844.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649845.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649846.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649847.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649848.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649849.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649850.jpg,catalog/goods/stroitelnyj-instrument/generatory/1163164/1200x800/51649851.jpg;1;benzinovyj-generator-sibrteh-bs-8000e-66-kvt-230v-4-h-takt-25-l-elektrostarter-94549
00000015249;СБ-3300;Бензиновый генератор ЗУБР 3300 Вт СБ-3300;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;ЗУБР;"Бензиновый генератор ЗУБР 3300 Вт СБ-3300 имеет типовую компоновку с верхним расположением бензобака и прочной стальной рамой. Такая конструкция обеспечивает безопасность в использовании и упрощает обслуживание. Раму также можно использовать при транспортировке генератора.
Сфера применения генератора включает в себя частные дома и дачи, небольшие мастерские и производства. Невысокий уровень шума упрощает эксплуатацию изделия внутри помещения. Дополнительное преимущество - ручной стартер, который позволяет завести генератор в любую погоду и при любой температуре.
Масляная и топливная система раздельны - это позволяет не думать о пропорциях топливной смеси и заливать жидкости раздельно.";"Характеристики|Вес нетто, кг|44
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|3,3
Характеристики|Емкость топливного бака, л|15
Характеристики|Мощность номинальная при 220 В, кВт|3
Характеристики|Альтернатор|синхронный
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Класс товара|Полупрофессиональный
Характеристики|Свеча зажигания|F7TC
Характеристики|Дисплей|нет
Характеристики|Обмотка альтернатора двигателя|алюминий
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|610x480x470
Характеристики|Вид топлива|бензин
Характеристики|Объем масляного бака, л|0.600
Характеристики|Мощность максимальная при 220 В, кВт|3.3000
Характеристики|Объем двигателя, см?|223
Характеристики|Мощность двигателя|8 л.с.
Характеристики|Число оборотов, об/мин|3000.000
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Уровень шума, дБ|72
Характеристики|Тип двигателя|4-х тактный
Характеристики|Сила тока розеток 380/220/12, А|-/15.6/-
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997405.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997411.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997417.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997423.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997429.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997435.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997441.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997447.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997453.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997459.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997465.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997471.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997477.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997483.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997489.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997495.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997501.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997507.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997513.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997519.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997525.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997531.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997537.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997543.jpg,catalog/goods/stroitelnyj-instrument/generatory/1527044/1200x800/66997549.jpg;1;benzinovyj-generator-zubr-3300-vt-sb-3300
00000015252;СБ-7000;Бензиновый генератор ЗУБР 7000 Вт СБ-7000;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;ЗУБР;"Бензиновый генератор ЗУБР 7000 Вт СБ-7000 имеет типовую компоновку с верхним расположением бензобака и прочной стальной рамой. Такая конструкция обеспечивает безопасность в использовании и упрощает обслуживание. Раму также можно использовать при транспортировке генератора.
Модель подойдет в качестве дополнительного источника питания для частного дома или небольшой мастерской. Имеются розетки на 16 и 32 А. Простая конструкция и наличие системы AVR для контроля работы двигателя при регулярном отключении/подключении потребителей обеспечивают стабильное и долгое функционирование генератора.
Масляная и топливная система раздельны - это позволяет не думать о пропорциях топливной смеси. Ручной существенно облегчает запуск в холодное время года";"Характеристики|Вес нетто, кг|81
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|7
Характеристики|Емкость топливного бака, л|25
Характеристики|Мощность номинальная при 220 В, кВт|6,5
Характеристики|Альтернатор|синхронный
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Свеча зажигания|F7TC
Характеристики|Дисплей|нет
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|710х585x575
Характеристики|Вид топлива|бензин
Характеристики|Объем масляного бака, л|1.1
Характеристики|Мощность максимальная при 220 В, кВт|7
Характеристики|Эл. выходы 380/220/12, шт|0/3/0
Характеристики|Объем двигателя, см?|445
Характеристики|Число оборотов, об/мин|3000
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Тип двигателя|4-х тактный
Характеристики|Сила тока розеток 380/220/12, А|-/16,32/-
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|да
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1527052/1200x800/52569747.jpg;1;benzinovyj-generator-zubr-7000-vt-sb-7000
00000015247;ЗЭСБ-2800;Бензиновый генератор Зубр ЗЭСБ-2800;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;ЗУБР;Бензиновый генератор Зубр ЗЭСБ-2800 применяется для автономного питания инструментов на рабочих строительных площадках, а также обеспечения электроэнергией приборов в быту в случае отключения сетевого снабжения. Топливный бак большого объема позволяет непрерывно работать до 10 часов без дозаправки. Встроенный вольтметр показывает текущее напряжение вырабатываемого тока, что позволяет визуально контролировать рабочий процесс. Мощный четырехтактный бензиновый двигатель отличается высокой производительностью и надежностью.;"Характеристики|Вес нетто, кг|46
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|2,8
Характеристики|Емкость топливного бака, л|15
Характеристики|Мощность номинальная при 220 В, кВт|2,5
Характеристики|Альтернатор|синхронный
Характеристики|Автозапуск (АВР)|нет
Характеристики|Дисплей|да
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|590х460х456
Характеристики|Вид топлива|бензин
Характеристики|Мощность максимальная при 220 В, кВт|2.8
Характеристики|Эл. выходы 380/220/12, шт|0/2/1
Характеристики|Объем двигателя, см?|196
Характеристики|Мощность двигателя|6.5 л.с.
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Расход топлива, л/ч|1,5
Характеристики|Тип двигателя|4-х тактный
Характеристики|Степень защиты|IP23
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Выход 12V|да
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|туристические
";catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862353.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862354.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862355.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862356.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862357.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862358.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862359.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862360.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862361.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862362.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862363.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862364.jpg,catalog/goods/stroitelnyj-instrument/generatory/699844/1200x800/51862365.jpg;1;benzinovyj-generator-zubr-zesb-2800
00000015248;ЗЭСБ-3500;Бензиновый генератор Зубр ЗЭСБ-3500;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;ЗУБР;Бензиновый генератор Зубр ЗЭСБ-3500 отлично подходит для эксплуатации на загородном участке для резервного питания электротехники общей мощностью до 3 кВт. Данная модель подходит также для питания некоторого сварочного оборудования при работе на сварочном токе не более 65-70 А. При нагрузке не более 75 % генератор может работать непрерывно около 7.5 часов. Рама станции изготовлена из высокопрочного металлического профиля.;"Характеристики|Вес нетто, кг|47,6
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|3,5
Характеристики|Емкость топливного бака, л|15
Характеристики|Мощность номинальная при 220 В, кВт|3
Характеристики|Альтернатор|синхронный
Характеристики|Автозапуск (АВР)|нет
Характеристики|Дисплей|нет
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Вид топлива|бензин
Характеристики|Объем масляного бака, л|0.6
Характеристики|Мощность максимальная при 220 В, кВт|3.5
Характеристики|Эл. выходы 380/220/12, шт|-/2/-
Характеристики|Объем двигателя, см?|224
Характеристики|Мощность двигателя|7.5 л.с.
Характеристики|Число оборотов, об/мин|3000
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Расход топлива, л/ч|1,84
Характеристики|Уровень шума, дБ|73
Характеристики|Тип двигателя|4-х тактный
Характеристики|Степень защиты|IP23
Характеристики|Сила тока розеток 380/220/12, А|-/16/-
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|туристические
";catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603869.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603870.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603871.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603872.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603873.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603874.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603875.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603876.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603877.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603878.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603879.jpg,catalog/goods/stroitelnyj-instrument/generatory/710915/1200x800/51603880.jpg;1;benzinovyj-generator-zubr-zesb-3500
00000021387;GS-3500;Бензиновый генератор STEHER, 2800 Вт, 7 лс двигатель, 220 В, GS-3500;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;STEHER;"Бензиновый генератор STEHER, 2800 Вт, 7 лс двигатель, 220 В, GS-3500 предназначен для эксплуатации в бытовых целях. Агрегат подойдет для выработки энергии и обеспечения питанием потребителей в случае аварийных ситуаций.
Генератор применяется в частных домах, на дачах, вдали от центральной электросети. Имеет прочный корпус.";"Характеристики|Вес нетто, кг|46
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|2,8
Характеристики|Емкость топливного бака, л|15
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Класс товара|Полупрофессиональный
Характеристики|Дисплей|нет
Характеристики|Обмотка альтернатора двигателя|алюминий
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|600x480x480
Характеристики|Вид топлива|бензин
Характеристики|Объем масляного бака, л|0.6
Характеристики|Мощность максимальная при 220 В, кВт|2.8
Характеристики|Объем двигателя, см?|196
Характеристики|Число оборотов, об/мин|3000
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Тип двигателя|4-х тактный
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995143.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995155.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995167.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995179.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995191.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995203.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995215.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995233.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995245.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995257.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995269.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995275.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995287.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995293.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995299.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995305.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474509/1200x800/66995311.jpg;1;benzinovyj-generator-steher-2800-vt-7-ls-dvigatel-220-v-gs-3500
00000021388;GS-6500;Бензиновый генератор STEHER 5500 Вт, 15 лс двигатель, 220 В GS-6500;Инструменты|Генераторы бензиновые;Инструменты|Генераторы бензиновые;STEHER;"Бензиновый генератор STEHER 5500 Вт, 15 лс двигатель, 220 В GS-6500 относится к агрегатам бытового класса. Применяется для питания потребителей качественной электроэнергией при небольших затратах.
Мощный генератор данной модели подойдет для любых нужд. Позволит обеспечить энергией потребителей в загородном доме, на строительной площадке и в мастерской.";"Характеристики|Вес нетто, кг|75
Характеристики|Напряжение, В|220
Характеристики|Стартер|ручной стартер
Характеристики|Max мощность, кВт|5,5
Характеристики|Емкость топливного бака, л|25
Характеристики|Контейнерный|нет
Характеристики|Автозапуск (АВР)|нет
Характеристики|Класс товара|Полупрофессиональный
Характеристики|Дисплей|нет
Характеристики|Обмотка альтернатора двигателя|медь
Характеристики|Тип кожуха|открытый
Характеристики|Габариты без упаковки, мм|710x585x570
Характеристики|Вид топлива|бензин
Характеристики|Объем масляного бака, л|1.1
Характеристики|Мощность максимальная при 220 В, кВт|5.5
Характеристики|Объем двигателя, см?|389
Характеристики|Число оборотов, об/мин|3000
Характеристики|Аккумулятор в комплекте|нет
Характеристики|Тип двигателя|4-х тактный
Характеристики|Контроль напряжения|AVR
Характеристики|Колеса и ручки|нет
Характеристики|Индикатор уровня топлива|да
Характеристики|Счетчик моточасов|нет
Характеристики|Выход 12V|нет
Характеристики|Датчик масла|да
Характеристики|Тип электростанции|мобильные
";catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/51357319.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66994993.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66994999.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995005.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995011.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995017.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995023.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995029.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995035.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995041.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995047.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995053.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995059.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995065.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995071.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995077.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995083.jpg,catalog/goods/stroitelnyj-instrument/generatory/1474887/1200x800/66995089.jpg;1;benzinovyj-generator-steher-5500-vt-15-ls-dvigatel-220-v-gs-6500
